system,workload,concurrency,e2e_ms_avg,e2e_ms_max,e2e_ms_min,e2e_ms_p50,e2e_ms_p90,e2e_ms_p95,e2e_ms_p99,itl_ms_avg,itl_ms_max,itl_ms_min,itl_ms_p50,itl_ms_p90,itl_ms_p95,itl_ms_p99,out_tok_per_s_avg,out_tok_per_s_per_user_avg,out_tok_per_s_per_user_max,out_tok_per_s_per_user_min,out_tok_per_s_per_user_p50,out_tok_per_s_per_user_p90,out_tok_per_s_per_user_p95,out_tok_per_s_per_user_p99,req_per_s_avg,ttft_ms_avg,ttft_ms_max,ttft_ms_min,ttft_ms_p50,ttft_ms_p90,ttft_ms_p95,ttft_ms_p99
nim-mf-vllm-8b-text-h100-tp1-len8192-seqs256,agent,1,6091.24049356,6204.738283,755.2630459999999,6191.413334,6195.7742363,6196.5249587,6204.53090275,6.653440905630524,15.801528463917524,5.978114288549618,6.034082879429134,8.846019393005838,10.726431023190193,13.400897872455781,152.1420101864824,156.79954946095594,167.27682873433577,63.28501716042722,165.72526770886344,166.48797348242832,166.69724203459572,167.22945074982525,0.16090829404611473,63.05263633,80.015517,58.091949,62.374992999999996,64.2715335,67.59767794999999,76.32184383
nim-mf-vllm-8b-text-h100-tp1-len8192-seqs256,agent,16,7522.889545949999,7838.114211,3218.4784,7810.013841499999,7834.931762499999,7835.67337655,7836.572104829999,7.629297624227836,17.095982584862384,6.190363884615385,7.289458429938991,7.716046910485083,9.887533225149518,13.873252071472441,1770.6355701708937,134.03684278766465,161.5413921765168,58.49327437227554,137.1844378000077,141.3647410330428,142.67741020220888,157.27018742870638,1.8668335004490324,442.36448286999996,615.86433,94.94576699999999,422.0876545,599.6516642999999,604.6801444500001,610.73397972
nim-mf-vllm-8b-text-h100-tp1-len8192-seqs256,agent,2,6181.721651270001,6310.277313,2579.121801,6292.067446999999,6297.9585398,6303.0163827999995,6310.26396384,6.760492311523135,33.207662304812835,6.03825296474045,6.108238964476536,6.245133661452225,8.750916957911869,22.080390956877974,304.95124222840116,158.01460794227987,165.61081588323026,30.11353195599886,163.71331363663256,164.84664999487813,165.3424897949165,165.5699026244261,0.31670742172274957,93.06404176999999,142.827256,78.171823,93.392178,99.88005340000001,104.893568,130.57355872000005
nim-mf-vllm-8b-text-h100-tp1-len8192-seqs256,agent,3,6285.955253919999,6449.673194999999,1968.1903249999998,6429.175991,6435.4350319,6438.65321185,6448.28874732,7.194944994388,33.18644083769634,6.0136133150147195,6.215314820292583,7.614183622804187,14.112011536375341,23.187868421844165,427.001366769663,151.8603031228116,166.2893750589536,30.1327884147222,160.89290092145762,162.45444036634277,162.86702450291492,163.69183434830413,0.45631504527834377,120.1504087,184.245297,62.929015,131.429887,137.323939,139.6972754,184.18908381
nim-mf-vllm-8b-text-h100-tp1-len8192-seqs256,agent,32,9687.144714882812,9954.363404,2916.724937,9906.1169145,9942.5088846,9944.18090345,9953.072211469998,9.27441612417203,19.476651349785406,8.518726210577864,9.035570254679802,9.695245347684681,10.072883404802699,16.00205225728927,3141.8627001134987,109.02486564962804,117.38844227183648,51.34352831196611,110.67396813332996,116.31024339107883,116.5993344818634,117.1293169446224,3.2198948391049322,746.15438553125,1177.382731,111.245707,831.7033134999999,1161.6284595,1167.0659045999998,1176.4634604
nim-mf-vllm-8b-text-h100-tp1-len8192-seqs256,agent,4,6410.75415713,6558.619417999999,2416.422642,6544.370025499999,6549.784893999999,6551.7792941,6558.42644621,6.89869542925803,31.63520585786802,6.151196834782609,6.287714818000607,6.698634487447398,9.337749937103174,16.586949957303247,581.0495399469623,152.5232254129568,162.5699887126667,31.61035222886938,159.04030876784898,160.41166772492667,160.975648152612,162.0644473077931,0.6090219165752643,155.20454844999998,221.739046,87.754637,170.447,179.05101249999998,186.75027305,221.70298327
nim-mf-vllm-8b-text-h100-tp1-len8192-seqs256,agent,6,6909.350683319999,7024.011168,2675.813705,7004.129443999999,7021.367835,7021.92696475,7022.37012024,6.928057319789398,14.66418147505423,6.272764731827111,6.660590477811178,6.873918019953775,8.225180092312508,12.62209316765558,824.1388997341076,146.5768479562425,159.41933784414755,68.19337319993865,150.13685734774373,151.2422846635854,152.9417468972742,159.11389435588526,0.8402292906500561,221.79194715,275.99991,102.035969,245.83595499999998,252.59405460000005,259.72897699999993,275.98086636
nim-mf-vllm-8b-text-h100-tp1-len8192-seqs256,agent,8,6912.05757183,7065.486145,3178.010441,7049.429720499999,7062.6709915,7064.4302826,7065.190173609999,7.037563402533215,18.794406347058825,6.28656055270936,6.623438252257481,6.8327325578709095,7.45120055988361,17.497220766520044,1062.5604754287294,146.5015636937784,159.06949302652043,53.20732038745624,150.97898734049153,152.0618243030237,152.57313891727316,157.521547645873,1.093596751228597,285.8732486,364.31309699999997,109.46992,317.29675349999997,337.81453849999997,363.75960085,364.05042822
nim-mf-vllm-8b-text-h100-tp1-len8192-seqs256,batch,1,813.7450137699999,843.107672,100.26064699999999,820.356505,822.9858489,827.6895232999999,829.53694505,6.050287979615212,8.739648197674418,5.92136688976378,5.982660236220473,6.11729587016129,6.140309274718069,7.860393955976748,152.1934711290514,165.64423027761669,168.87992563485503,114.42108164789695,167.14972306093344,167.62776560810192,167.69114553334177,168.4886608240053,1.209805016924097,62.00695845,88.91783099999999,59.431033,60.8280805,65.6816715,69.13903395,71.49735342000008
nim-mf-vllm-8b-text-h100-tp1-len8192-seqs256,batch,128,6650.007336755859,9493.296647,2758.468832,6690.7577795,7658.436207,8648.68717345,9227.74084186,37.48422869681154,86.67883049999999,15.09195844094488,38.98253562992126,47.329671552755904,49.348395052755905,51.49258810087333,2433.5344201916864,29.432312455461847,66.26045280425458,11.536842320455627,25.652512949479743,46.23075372772108,56.614698020309824,65.81885442426389,19.166109663864134,1942.134374814453,4772.327125,118.755468,1749.3279995,3881.5513401999997,4496.20143505,4762.935989539999
