system,workload,concurrency,e2e_ms_avg,e2e_ms_max,e2e_ms_min,e2e_ms_p50,e2e_ms_p90,e2e_ms_p95,e2e_ms_p99,itl_ms_avg,itl_ms_max,itl_ms_min,itl_ms_p50,itl_ms_p90,itl_ms_p95,itl_ms_p99,out_tok_per_s_avg,out_tok_per_s_per_user_avg,out_tok_per_s_per_user_max,out_tok_per_s_per_user_min,out_tok_per_s_per_user_p50,out_tok_per_s_per_user_p90,out_tok_per_s_per_user_p95,out_tok_per_s_per_user_p99,req_per_s_avg,ttft_ms_avg,ttft_ms_max,ttft_ms_min,ttft_ms_p50,ttft_ms_p90,ttft_ms_p95,ttft_ms_p99
h100nvl-conf02,agent,1,6260.3950577,6272.370016999999,6238.171109999999,6261.448437,6268.1468522,6271.203426499999,6272.136698899999,6.084654728046862,6.140936292368682,6.055601892367906,6.083658376799994,6.10817183003134,6.12550161056705,6.137849356008355,162.09017439546946,164.35010399254674,165.136351063688,162.84161769316773,164.37493126632393,165.02810754842497,165.09057789103164,165.12719642915673,0.15913816149965096,69.0281737,85.127945,62.679705999999996,68.1679025,71.9833972,73.91172915,82.88470182999998
h100nvl-conf02,agent,128,8606.23477325,8830.368471,4497.287153,8822.702987499999,8827.303514700001,8828.9205456,8830.07888592,8.177744186555685,8.7653128989899,7.9379136705767355,8.156947155685245,8.487967361952848,8.552237619678024,8.722697843127523,2235.5573681825667,122.37363455663396,125.97768651814326,114.08605848117966,122.60175420451489,125.60557280125813,125.62916689974044,125.9079825944627,2.2565432201297737,528.2942466,720.470362,158.457268,567.3189484999999,708.1078504,719.5001935,720.2763282999999
h100nvl-conf02,agent,16,7600.2472816,7949.345308,6213.349625,7941.616254,7949.276451,7949.3304499999995,7949.342336399999,7.863759883010869,15.536601995753713,6.326453997061704,7.400798286346117,8.20104475272241,12.266035007278324,14.88248859805863,1298.6132382244164,132.73735196800715,158.06643033592687,64.36413832788588,135.1208507608594,155.68160696657003,157.94058696453797,158.0412616616491,1.364734631101273,429.20329105,623.851226,130.474909,389.55067149999996,623.1894585,623.37126985,623.7552347699999
h100nvl-conf02,agent,4,6534.25999035,6662.627868,4959.4815149999995,6635.137588,6647.4313753,6662.4121781,6662.58473002,7.214255156355686,20.83723343097643,6.322679195289499,6.3640857025846325,6.708271593625894,9.320209127959087,18.533828570372947,573.0843659378739,149.33949720160265,158.16080005213874,47.991015856904,157.13178844750487,157.82314145261796,157.9325618389933,158.11515240950965,0.6006544030372852,157.43559269999997,219.817768,67.147391,169.41259499999998,219.62274319999997,219.64738169999998,219.78369074
h100nvl-conf02,agent,64,8901.983439,8911.046429,8885.976128,8904.5141945,8909.2351161,8909.365021149999,8910.71014743,8.166932815695914,8.521441759568203,7.9525027890088325,8.124576855851059,8.34223947315824,8.364927632142605,8.490138934083083,2275.4853870442817,122.4911832515302,125.74657645918738,117.35103380565398,123.0844168170689,125.2945543295401,125.62741913182228,125.72274499371436,2.2392101820943533,610.94215215,807.31534,202.626975,706.816818,805.7891406,805.91908985,807.03608997
h100nvl-conf02,batch,1,828.4646760499999,847.451554,824.967509,827.3249075,829.7540126,839.0666212499999,845.7745674500001,6.066120512262974,6.229539520325203,5.994665377952756,6.03462011023622,6.1800858821428575,6.184286793873403,6.220488975034843,152.57211645771855,164.87037488416112,166.81498248055854,160.52550862504143,165.7105214920796,166.0420494524333,166.15235666153671,166.68245731675418,1.1980535253845195,62.088611,86.12905099999999,58.930240999999995,60.936861,62.579285999999996,64.13550505000002,81.73034180999997
h100nvl-conf02,batch,128,1723.7873952,1730.3371379999999,1710.259629,1726.0925049999998,1730.1153966,1730.1975564,1730.30922168,8.906136150589443,11.980543929133859,7.3870466614173225,8.137904917322835,10.221881384914285,10.382354238856694,11.660905991078423,1465.2833246802763,114.5653747216606,135.37209738000138,83.46866435406456,122.88175081411072,135.29797168577068,135.3211727976447,135.36191246353005,11.483411635425362,596.20976685,792.020089,188.73055,692.6097555,791.8247315,791.9555545499999,792.00718211
h100nvl-conf02,batch,16,1409.186136,1524.659612,969.3600369999999,1515.6589645,1523.8737804,1524.4903371999999,1524.6257570399998,7.536874267095864,10.384955149606299,6.200020118110236,6.896700680444444,8.585826688688913,8.73372831065492,10.05470978181602,1020.8149012534357,135.473026690656,161.28979921839343,96.29314576653812,144.99894678715833,161.26633603750412,161.28795038505115,161.28942945172497,7.99698316688943,454.50705404999997,659.308053,106.084767,426.2187035,658.737258,658.9593782999999,659.2383180599999
h100nvl-conf02,batch,4,970.90210765,996.6798799999999,958.004602,964.6604595,996.4873251,996.6639522999999,996.67669446,6.392728154098975,7.019908772357724,6.202179653543308,6.2346842480314955,6.838919942285714,6.922867704617887,7.000500558809756,521.5158224280591,156.71825915466098,161.2336397622245,142.4519936694473,160.39314035189204,160.92025085758948,161.2290129109602,161.23271439197163,4.090320175906346,162.4065869,209.067301,94.817562,169.6823015,208.79077109999997,209.00627584999998,209.05509597
h100nvl-conf02,batch,64,1729.71681865,1738.153265,1716.885736,1731.60918,1735.6000221,1735.82697625,1737.6880072499998,8.9068427987215,11.992852062992124,7.384827511811023,8.137553346456693,10.235297544444444,10.3237634968004,11.659034349753778,1463.7788217132984,114.60705112397332,135.41277685912587,83.38300137011008,122.8870610303592,135.39438234000556,135.40198449071013,135.41061838544272,11.462637601513691,601.2515566,800.2014819999999,193.793524,698.404494,797.6161523999999,797.8222183999999,799.7256292799999
