system,workload,concurrency,e2e_ms_avg,e2e_ms_max,e2e_ms_min,e2e_ms_p50,e2e_ms_p90,e2e_ms_p95,e2e_ms_p99,itl_ms_avg,itl_ms_max,itl_ms_min,itl_ms_p50,itl_ms_p90,itl_ms_p95,itl_ms_p99,out_tok_per_s_avg,out_tok_per_s_per_user_avg,out_tok_per_s_per_user_max,out_tok_per_s_per_user_min,out_tok_per_s_per_user_p50,out_tok_per_s_per_user_p90,out_tok_per_s_per_user_p95,out_tok_per_s_per_user_p99,req_per_s_avg,ttft_ms_avg,ttft_ms_max,ttft_ms_min,ttft_ms_p50,ttft_ms_p90,ttft_ms_p95,ttft_ms_p99
h100nvl-conf06,agent,1,4553.34243049,4676.325059,946.8930499999999,4650.794632499999,4664.805035899999,4667.51178645,4675.28879234,4.884884569574671,14.181444478395061,4.487365895770393,4.535653075190667,4.670628030329723,7.051984737947529,11.079205677935091,204.5989407382966,212.32687602974434,222.84788520199768,70.5146786368247,220.47541633935361,221.8537487637241,222.17864461544465,222.59721172587663,0.2136959785449553,51.57996916,63.328289,49.455608,50.996063,53.2009816,55.211895549999994,59.22344705000002
h100nvl-conf06,agent,128,10352.904107679688,14936.783188,2784.274227,10575.490461,10702.6376261,11044.9637972,11658.71393658,10.330367653859122,39.99262967206477,4.576323288118812,9.7310531398503,10.74502750494377,15.88504068970312,25.935492861425647,10297.061359753103,101.05248830869787,218.51603067384463,25.00460730389303,102.7638159775561,112.16521215276873,114.15982027647998,116.20063942484474,10.83927937406677,934.4790826679687,10314.696667,96.281633,871.067537,1533.7160752,1618.4789017,1743.83386891
h100nvl-conf06,agent,16,5049.05460568,5244.907528,1529.798746,5199.414095,5232.5685173,5239.938455649999,5244.9022582299995,5.407303426384052,16.493225355263156,4.62964577324263,4.923644408752979,5.434588732074811,9.024385819094894,11.867737096464351,2589.8050229479827,193.81720525361317,215.99924680621822,60.63095473808521,203.10159147660193,205.6326359486425,206.11340416204857,215.26893835049805,2.7576933969545774,199.54478365999998,270.96110899999996,69.338779,213.899541,260.6818697,267.49624165,270.70242002
h100nvl-conf06,agent,4,4704.36258733,4757.800652,3415.4701729999997,4732.0812495,4755.1713174999995,4756.27394005,4757.16242276,4.9980144894351834,16.364740265734266,4.547155820136853,4.603758014664096,4.737835836443611,7.137824398987078,12.999937444475542,816.8445450584755,208.95308145928735,219.91768911273059,61.10698879186465,217.21385259630463,219.06840090643263,219.21800510144124,219.65838099355494,0.840703716533702,57.39938890999999,85.121167,48.942402,52.747363,71.8005299,75.40887544999998,79.64641156000003
h100nvl-conf06,agent,64,7670.693276074218,7907.274966999999,2909.626042,7798.5545905,7870.5257814999995,7881.3296172499995,7892.0519916,7.822408984142699,30.043382488,6.616886301229508,7.211609758105451,7.965302928052049,11.175532238433544,24.088901190127384,7777.166381711864,134.3872110948423,151.12848467929487,33.28520017342995,138.66529578467123,146.29836815471725,146.67966502689976,148.62232042971908,8.142197640787318,555.2994146523437,886.2203069999999,72.859426,593.2807399999999,845.9635085,858.21833275,881.5842845999999
h100nvl-conf06,batch,1,623.20730999,661.24162,618.1075999999999,622.5961404999999,625.8894697000001,627.2051911,657.44281873,4.558327552308565,8.706714338461538,4.471061464566929,4.505148720472441,4.571613860944882,4.630389203865066,4.8436930806115255,201.60218155154885,220.37321017803927,223.66053518274788,114.8538887491166,221.9682550127418,223.1744186702266,223.47076284993392,223.63156482410048,1.5882941901169845,51.787986329999995,84.09542499999999,49.598099,50.809692,52.927690899999995,54.0755501,80.27258158000001
h100nvl-conf06,batch,128,2690.6894469023437,2742.859537,2635.499129,2688.753944,2718.2840671,2723.7469148,2735.18129605,13.484988303286723,25.294552087499998,7.515183913385827,13.915311511811023,18.690509264566927,19.011397076771654,20.304651893412696,5988.0237388184605,80.67847170448923,133.06394248300816,39.53420469912877,71.86328526025568,126.81095302073577,128.1237337714168,130.04782898353204,47.000170996536184,987.4831340273437,1730.9003349999998,97.971549,929.4060059999999,1670.0256513,1699.58239645,1725.05286292
h100nvl-conf06,batch,16,857.72123726,880.387481,659.3648059999999,866.860057,877.7022840999999,878.5468572999999,880.29360227,5.08092150204553,6.234645905511811,4.560899960629921,4.933564082677165,6.174594217322834,6.190496829527558,6.2246775097637785,2154.6428674270487,197.95464176651123,219.25497349910884,160.39403282164562,202.6932227261224,204.18578410867107,204.47880592555634,217.68200625304846,16.889886865462483,214.60900478,255.63727699999998,66.15079899999999,239.92763599999998,253.417364,254.70423119999998,255.48078077
h100nvl-conf06,batch,4,657.8077762999999,669.080555,638.24095,658.1609579999999,663.1599755,666.82184175,668.1360969799999,4.62431389657222,4.853082925619835,4.549708251968504,4.615338255905511,4.67530909527559,4.727190796956097,4.778131001433618,767.82171053527,216.2786434093033,219.79431308970942,206.05458742955236,216.6688511910295,219.09140470046265,219.37634773622037,219.4834607442213,6.01458335058178,72.13033186,89.497671,57.128138,70.972402,78.9975711,81.28503589999998,88.03664484
h100nvl-conf06,batch,64,1680.3053048359375,1724.1980939999999,1646.391379,1678.3257884999998,1706.219672,1710.66375225,1714.91603315,8.863387363882019,12.888416406504064,6.42529205511811,8.875123068252226,11.184801909448819,11.372707022177421,12.684742757343788,4793.318923249116,117.6920162030692,155.6349487963653,77.58905116499461,113.13663905206839,153.79775772072418,154.32809181642764,155.34020652888603,37.59811393056267,559.464679796875,878.23313,65.147314,575.32008,844.982658,866.5492945,876.4433005499999
h100nvl-conf06,chat,1,1162.17073833,1190.6237429999999,100.932351,1180.4117999999999,1184.8963185,1185.42305645,1189.87262208,4.492244691088941,6.450168908571428,4.418299835294117,4.455577250980392,4.536601037855422,4.585016742536454,4.776935514776099,209.41472534928036,222.93461480412586,226.33140286492846,155.03469973803803,224.43782937361175,225.82954036650668,225.98240828442843,226.04452199014267,0.8402805767967272,48.529649649999996,61.844184,45.742456999999995,48.382524,49.061982,49.20342745,51.75545436000005
h100nvl-conf06,chat,128,2606.5195699179685,2692.9930019999997,1541.330408,2625.2553304999997,2663.7574979,2675.8416405999997,2685.26284367,8.193170881536236,12.694567920792078,6.7004488549019605,8.370432019607842,9.360429783505658,9.509915385321959,10.398884309248631,12073.431277420048,123.74535055339497,149.24373301773852,78.77385085018355,119.46834176593576,144.28439508027637,145.09345395799664,147.032507524478,48.13165679656053,563.1141816777343,912.1188,77.373812,563.7496345,858.8576873,870.9167433499999,898.55428963
