system,workload,concurrency,e2e_ms_avg,e2e_ms_max,e2e_ms_min,e2e_ms_p50,e2e_ms_p90,e2e_ms_p95,e2e_ms_p99,itl_ms_avg,itl_ms_max,itl_ms_min,itl_ms_p50,itl_ms_p90,itl_ms_p95,itl_ms_p99,out_tok_per_s_avg,out_tok_per_s_per_user_avg,out_tok_per_s_per_user_max,out_tok_per_s_per_user_min,out_tok_per_s_per_user_p50,out_tok_per_s_per_user_p90,out_tok_per_s_per_user_p95,out_tok_per_s_per_user_p99,req_per_s_avg,ttft_ms_avg,ttft_ms_max,ttft_ms_min,ttft_ms_p50,ttft_ms_p90,ttft_ms_p95,ttft_ms_p99
h100nvl-conf05,agent,1,4563.36823351,4649.077522,2041.942318,4646.328249499999,4647.782562699999,4647.9698736499995,4648.98258793,4.703728599132254,8.160755078947368,4.4824245135135135,4.51938741052114,4.603935263226453,6.219776367900673,7.517760662701241,208.19307289676885,215.32737487102142,223.0935505963842,122.53768068346282,221.2689263344207,222.04828826908246,222.55925497144707,223.07729538597545,0.2141044980890063,51.04121121,54.914469,49.580445999999995,50.7236015,52.308678400000005,53.23691665,54.44719791
h100nvl-conf05,agent,128,19822.997090499997,22447.316845999998,9130.349957999999,21216.9961225,21414.9616683,21815.29763195,22412.510922909994,10.642491257012699,28.008790531609193,8.475939184911242,10.060723804486125,10.632300202590939,15.708883068379052,21.829133377384004,5822.162455251986,96.58233516721104,117.98102584079261,35.7030768205237,99.39642708030868,101.75093981504232,107.98364255705346,113.63100615802455,6.020582997235081,9801.667877333985,12254.864903,114.053328,11003.11427,11216.5563187,11679.76116705,12234.577365329997
h100nvl-conf05,agent,16,5653.946411129999,5772.816893,1670.909097,5750.0221505,5766.3171372,5769.728657649999,5772.441833479999,5.627900207516764,15.642354684848485,4.650064383073496,5.358585,5.615410045956056,7.976038994898746,10.608576841993019,2451.100590805893,182.73935281881973,215.0507858859025,63.92899407712708,186.61644826258635,192.63922496992507,193.015528314833,214.2574192053508,2.5247994878564217,343.43594916,475.525057,82.76102499999999,287.7363325,464.7045038,473.51528305,474.036889
h100nvl-conf05,agent,4,4759.83895428,4889.31662,1231.313465,4876.844961,4886.2748811,4886.9740924,4888.83801143,4.956665496910046,12.003834586466164,4.629172606060607,4.6842751836291905,4.852834590575726,5.171583091859639,9.781916211413455,785.8668720061654,207.20515137762604,216.02132499677796,83.3067127672235,213.48025461543511,214.83526608310387,215.0440027417318,215.49819993830891,0.8159425130366982,114.68084331,140.514342,69.82694,125.0204565,137.51909350000003,140.14302195,140.44544888999997
h100nvl-conf05,agent,64,10459.095776613281,10704.57639,3975.3280099999997,10626.626081499999,10670.1287435,10679.165344,10693.3579831,10.573296672208127,61.58588127152318,8.476872184281842,9.606311623659513,11.551422577517107,15.822765898212973,30.92123201372175,5715.871561909444,100.70121563369942,117.96804036449201,16.237487868220082,104.09827683267088,112.42997883533575,114.06618381074486,114.91787985286307,5.99469513607034,1003.5845368125,1741.17906,88.875712,920.5875374999999,1696.3314644999998,1725.7070345,1735.9887425499999
h100nvl-conf05,batch,1,619.38951811,622.538277,561.332944,619.978197,621.3901721,621.96416385,622.51236276,4.49936809570775,4.67682906557377,4.4640802265624995,4.490108507874016,4.551587770399999,4.570857292535484,4.619251308948421,203.53232099184197,222.266176237185,224.0103110266088,213.82008749496947,222.7117670427338,223.44742611430988,223.59648192885527,223.6803555492654,1.5964571416726172,50.29777138,51.474956999999996,46.738689,50.280910999999996,50.8723403,51.05618054999999,51.41985459
h100nvl-conf05,batch,128,5046.322357164062,6635.114294,2648.287284,5276.245059,5473.3288043,6005.03680465,6609.1240045999975,17.435663084446773,21.32751874193548,7.714688385826772,17.7179845511811,18.795765748031496,19.939768137401575,20.468049478031492,3065.2530781086803,58.67111712098932,129.62286355430433,46.88777968501972,56.43982797637589,57.83774587866387,76.99882131945833,117.54036382549995,24.022433086768064,2839.196009138672,4393.083755,94.223355,3024.4692419999997,3241.8384060999997,3805.52543355,4359.516918839998
h100nvl-conf05,batch,16,1097.04672448,1132.671407,738.537864,1111.3788355,1126.0594899,1127.1547619,1132.6408140199999,6.101298835584965,10.751729308510638,4.734727480314961,6.068735622047243,7.542223718110236,7.956663822440945,8.323275242278667,1696.3027025578556,167.82831441443756,211.2053975984017,93.00829395029876,164.7800120264788,191.98296106231118,193.06405140651657,211.19621759570174,13.359870068188199,330.07989638,462.98535599999997,81.809775,313.82577599999996,459.69413619999995,461.10163989999995,462.73222289999995
h100nvl-conf05,batch,4,723.54434611,735.486329,714.2190539999999,722.8323725,731.7284091,733.2630905,734.5189336699999,4.820684633288005,5.346793409836065,4.6506899921875,4.706189342519685,5.142290904724408,5.161191986689164,5.241713925066103,696.7266659232122,207.7692307123646,215.02185733296741,187.0279854389699,212.48613870239873,213.78371506276082,213.83228275707378,213.98631167593453,5.4683829049777275,114.26045835,137.777964,67.24492599999999,124.56015599999999,132.55752130000002,134.3403616,137.27929011
h100nvl-conf05,batch,64,2715.8055919335934,2762.832186,2392.334593,2715.478636,2750.4847065,2752.9553065,2758.4379283,13.533452718220506,20.297530826771652,7.589327377952756,13.700980283755,18.882361133858268,18.98067522637795,20.050883060629918,2964.9939826089226,80.31346504405607,131.76398252433182,49.267076302751015,73.07699991524615,125.76800011761497,127.92835694053026,128.9204368856623,23.332773648147434,1008.7548916679686,1762.664732,91.498753,1008.6336389999999,1706.900144,1736.88506925,1753.5843388999997
