system,workload,concurrency,e2e_ms_avg,e2e_ms_max,e2e_ms_min,e2e_ms_p50,e2e_ms_p90,e2e_ms_p95,e2e_ms_p99,itl_ms_avg,itl_ms_max,itl_ms_min,itl_ms_p50,itl_ms_p90,itl_ms_p95,itl_ms_p99,out_tok_per_s_avg,out_tok_per_s_per_user_avg,out_tok_per_s_per_user_max,out_tok_per_s_per_user_min,out_tok_per_s_per_user_p50,out_tok_per_s_per_user_p90,out_tok_per_s_per_user_p95,out_tok_per_s_per_user_p99,req_per_s_avg,ttft_ms_avg,ttft_ms_max,ttft_ms_min,ttft_ms_p50,ttft_ms_p90,ttft_ms_p95,ttft_ms_p99
v15-8b-tp1-len8k,chat,1,1596.64952475,1623.587331,1590.406473,1593.64161,1602.5964644,1607.48880865,1620.3676265299998,6.068201649599058,6.171385943775101,6.024921094117647,6.054223901960785,6.123843164541832,6.1360243704955275,6.164313629119185,158.61534924925593,164.79977154478684,165.9772774412493,162.0381562764959,165.1739415501757,165.90564346570906,165.95461104266258,165.97274416153195,0.6229982295728826,57.80975885,81.628697,53.810665,56.307916999999996,60.1543586,62.35059305000001,77.77307620999997
v15-8b-tp1-len8k,chat,128,2232.4470466,2238.218676,2225.258634,2233.7186805,2234.4593357,2235.0732868,2237.5895981599997,7.196462672723494,8.181573797570849,6.9547059176470585,7.013360027667984,7.924957196078432,7.937844757917758,8.13282798964023,2260.324366728747,139.35715202389977,143.78753204539862,122.22587300953087,142.58500883730176,143.77065610846634,143.77630672471616,143.78528698126212,8.884922825191614,409.08131385,464.768667,204.40990599999998,459.49299299999996,460.7860101,461.41892805,464.09871920999996
v15-8b-tp1-len8k,chat,16,1968.1843956999999,2046.348833,1659.510896,2045.1900885,2046.0735541,2046.26619345,2046.3323050899999,6.530244023876786,7.460349004504504,6.173937796078431,6.494743921568627,6.635502662783683,6.742256727148303,7.316730549033262,1355.6572484325757,153.34290073009296,161.97118160717153,134.04198642666813,153.97065880051753,160.12630319974897,160.776536489439,161.732252583625,5.365752022293987,326.41787439999996,390.34576799999996,55.674395999999994,389.2272005,390.0751972,390.18134105,390.31288261
v15-8b-tp1-len8k,chat,4,1691.78912515,1722.076114,1678.228699,1684.965025,1721.6344791,1722.0277514,1722.0664414799999,6.2370729374685565,6.385267144,6.146350686274509,6.232129033730159,6.315288382213438,6.323210836844268,6.372855882568854,596.5798655960989,160.34745079732724,162.69816856254428,156.61051878458414,160.45883675739384,162.3711223759377,162.39107062257065,162.63674897454956,2.350590486982265,115.13150434999999,154.98246,83.59423199999999,113.870223,154.43878469999999,154.76797755,154.93956350999997
v15-8b-tp1-len8k,chat,64,2186.3842784,2239.80847,1274.8879909999998,2234.5344219999997,2238.539839,2239.0710667,2239.66098934,6.968490876146845,8.038510913725489,6.702170675,6.93251489566929,7.0233749989750685,7.146375947702404,7.860083920520871,2200.8863274511978,143.6770423659078,149.2053915800943,124.40114975679553,144.24779689521623,145.9836449648728,146.14880656786613,148.59407457764866,8.887083898450223,465.83664455,493.33086499999996,172.476729,480.664004,491.6562696,492.4015863999999,493.14500927999995
v15-8b-tp1-len8k,rag,1,1763.0101997999998,1776.9666169999998,1758.456884,1762.6307359999998,1765.1378195,1766.2910927,1774.8315121399999,6.413765124755787,10.012007166666665,6.166441458823529,6.226898804347826,6.2846271015936255,6.474097285225766,9.30442519037848,140.70254294686697,157.6251443166603,162.16808457154897,99.88007233248251,160.59358468483663,161.91435835435223,161.93302121185323,162.12107189960983,0.564390465089719,188.00903534999998,201.16249,183.984323,186.41669199999998,192.83702499999998,196.48497595,200.22698719
v15-8b-tp1-len8k,rag,16,4232.5643891,4721.070854,2355.242636,4694.2875834999995,4717.130454499999,4720.502854699999,4720.95725414,11.604267514840723,17.44806231372549,6.692909105882353,11.284344301960784,15.63816845793651,16.66638336251167,17.291726523482723,719.5877747606174,93.30973527729654,149.4118602508895,57.31295441404698,88.82437102376926,128.03877589921308,148.72748516518084,149.27498523374777,2.825236650022055,1290.02056465,2448.821398,211.064159,1230.856955,2302.3372499,2448.4061625,2448.7383509
v15-8b-tp1-len8k,rag,4,2352.0136354,2363.0954899999997,2327.086332,2356.3126884999997,2361.8067250999998,2362.689536,2363.0142991999996,7.375797537525025,8.562700818181819,6.701511823529412,7.111019748261854,8.452816316470587,8.48010039090909,8.546180732727272,431.82313003941806,136.7240759165126,149.22006053752523,116.78558217012858,140.78679130629453,148.13724684610676,149.20424643935112,149.21689771789042,1.6930920605348678,477.97377689999996,648.1071049999999,182.528157,544.536358,640.8355088,642.7133432,647.02835264
v15-8b-tp1-len8k,think,1,1476.4078367,3889.796034,426.389565,1402.367211,2469.3065157000005,3035.883910350001,3719.013609269999,6.017155872528578,6.043233321259842,5.987202246376811,6.021680259833051,6.0274671335725465,6.031518511442869,6.040890359296447,158.92423645743034,166.19227814386062,167.02291969594904,165.47433250376776,166.06660572266094,166.7347024158351,166.77139028242374,166.97261381324398,0.6705663985545584,54.81675895,89.830305,50.511962999999994,52.7267375,55.2520387,57.02851310000002,83.26994661999996
v15-8b-tp1-len8k,think,128,2399.7437203,4503.982871,877.0243959999999,2378.6039825,4042.9839159,4248.52732,4452.891760799999,6.870241001873675,7.65548100367647,6.432002396825396,6.787965263507326,7.204580168080357,7.3430451040900735,7.5929938237591905,1319.4863509362133,145.88193012381194,155.47257888049975,130.6253649535228,147.32397852857218,153.2131226360816,154.17081441109113,155.21222598661802,4.4159516430261485,404.58133285,453.28171699999996,161.609525,408.11997499999995,452.61063119999994,452.88927294999996,453.20322819
v15-8b-tp1-len8k,think,16,2083.47986705,4291.366878,59.958239999999996,1689.8821934999999,3680.1042217000004,4140.9914768,4261.29179776,6.746724101677049,8.991682206185565,6.183940015625,6.620187124471392,6.933596251327433,7.037496397919899,8.600845044532429,1066.211818460814,149.0209835232911,161.70920116839648,111.21389491635715,151.05365027981966,156.6303489574893,157.3179026259216,160.83094145990148,3.983604776614287,314.3116486,395.50210699999997,39.313427,394.136962,395.07428539999995,395.3561984,395.47292527999997
v15-8b-tp1-len8k,think,4,1854.95429715,4940.858094,388.056919,1492.7613099999999,3490.669919800002,4821.291281149999,4916.9447314300005,6.342767653279932,6.901604854166667,6.108968233215548,6.314092992348928,6.500547902783009,6.554907301350309,6.832265343603394,536.3993136491989,157.77882160512945,163.69376330405876,144.893835728117,158.37784829508718,163.16535120789956,163.4313690401911,163.64128445128523,1.8830939569920973,66.73907605,125.239982,45.738448,54.654464,124.93278959999999,125.20892079999999,125.23376976
v15-8b-tp1-len8k,think,64,2035.36207965,3625.50841,436.660187,1750.8164864999999,3441.0372852,3596.8126396999996,3619.7692559399998,7.418362257854554,19.324004,6.5186101010101005,6.78543815305069,7.1646398940259735,7.860132593246762,17.031229718649335,1346.3772238423076,142.60993469740748,153.40693560503695,51.74910955307191,147.37444920682952,152.71540401814286,153.28780132483277,153.3831087489961,5.485342121989437,392.38397475,432.37897699999996,142.134026,398.6464185,431.42027229999997,432.26782319999995,432.35674624
