system,workload,concurrency,e2e_ms_avg,e2e_ms_max,e2e_ms_min,e2e_ms_p50,e2e_ms_p90,e2e_ms_p95,e2e_ms_p99,itl_ms_avg,itl_ms_max,itl_ms_min,itl_ms_p50,itl_ms_p90,itl_ms_p95,itl_ms_p99,out_tok_per_s_avg,out_tok_per_s_per_user_avg,out_tok_per_s_per_user_max,out_tok_per_s_per_user_min,out_tok_per_s_per_user_p50,out_tok_per_s_per_user_p90,out_tok_per_s_per_user_p95,out_tok_per_s_per_user_p99,req_per_s_avg,ttft_ms_avg,ttft_ms_max,ttft_ms_min,ttft_ms_p50,ttft_ms_p90,ttft_ms_p95,ttft_ms_p99
h100nvl-conf08-disagg-1p1d,agent,1,4869.173494119999,5593.118159,2680.2951359999997,4889.628632999999,4897.2681809999995,4907.386374199999,4964.1181336100035,4.9030635470279575,12.925436,4.497034801564028,4.533783470443349,4.663760647614925,7.499387905463185,11.573020329453131,197.47520900399263,212.34302533736735,222.36874832549864,77.36682925047944,220.5663346820742,221.86129167023378,221.94624296414585,222.16454304465645,0.20311991134013496,297.92557135,993.3226699999999,280.85857,288.3440495,296.519042,306.66457079999986,361.10364476000325
h100nvl-conf08-disagg-1p1d,agent,16,8126.86349039,9712.229699,2608.421628,8596.996592,9590.5311471,9607.756228,9660.89503199,5.753579948789992,14.183293631578946,4.860171542156863,5.440772420726504,6.016700729619965,8.179209413660342,12.183918501337825,1786.0954638104522,179.3231611640818,205.75405442504538,70.5054852543919,183.79746110717917,193.5856280562284,199.4215687530493,203.75760206725317,1.86660200843422,2785.94205152,4159.598618,295.503726,3184.3961449999997,4032.6909511000003,4132.70408075,4157.50012094
h100nvl-conf08-disagg-1p1d,agent,4,5468.107989189999,5697.544172999999,1779.7387179999998,5662.2514315,5680.8864795,5682.549832,5695.04519718,5.096209214771509,18.236822784615384,4.61249254290718,4.680308957635468,4.918171950021928,7.731945192678412,12.840674924099549,657.7233889804718,205.19699079452806,216.8025185293234,54.83411292692944,213.66111074442136,214.9665031198805,215.688525034449,216.21419927894186,0.7037937263043548,909.60933973,945.0115969999999,802.0167739999999,913.6186829999999,929.7051232,931.3097107499999,944.62164887
h100nvl-conf08-disagg-1p1d,batch,1,858.26046182,865.973991,846.071734,858.110053,863.9241603999999,865.0311617499999,865.7627358899999,4.552949547328775,5.96627071875,4.503689866141731,4.525190228346457,4.5971141544,4.636782975806451,4.73509850915472,147.12244023258881,219.81656288968045,222.04015589925388,167.60888788658772,220.98518765228675,221.6114992535168,221.7221018321367,221.97869281751844,1.1560776381627282,283.87296729999997,292.066505,271.82999,283.6736385,289.0989454,290.63383205,291.94889695999996
h100nvl-conf08-disagg-1p1d,batch,128,26554.00558202539,38273.131559,3632.2807049999997,28977.763324,34977.406533,35821.51434355,38238.44958753,6.2481893615163875,11.261609909090907,4.461717244094488,6.467817881889764,7.777256154330708,7.865543345096063,8.032599340188852,594.5987008886015,166.1220338726688,224.12894974991886,88.79725084357186,154.61165084641192,214.362719924183,217.97274057567734,221.21228899239426,4.674690357701676,25766.2337825625,37567.523095,3042.3539109999997,28301.637294,34162.5766919,35070.496814599996,37533.3832956
h100nvl-conf08-disagg-1p1d,batch,16,3704.4170263899996,4212.4079,967.1448489999999,4148.640912,4207.5437216,4208.55556905,4210.34719916,5.059237328896538,5.454505588709678,4.504232102362204,5.068630751968504,5.183627039370078,5.218381413725114,5.366493494657589,531.2451454503781,197.85467343502611,222.01342587908798,183.33467327816248,197.2919412810577,201.27190978551906,217.91869558803262,219.6604812817555,4.169899100866391,3065.01667881,3573.961264,306.666955,3506.9560644999997,3568.6011688,3570.95914435,3573.6555321999995
h100nvl-conf08-disagg-1p1d,batch,4,1525.4840961300001,1567.4709229999999,1500.347034,1523.0474585,1538.3353409000001,1564.4178057,1567.4555176099998,4.693593869488909,4.821064886178861,4.651562047244094,4.675015708661418,4.780459157258064,4.8000600650668765,4.8192061169105695,332.4502693190357,213.0760863162377,214.98154595024027,207.42305353881932,213.90302466636535,214.60028996514788,214.7253768205995,214.97197099846483,2.609704602551501,932.3128107499999,976.024546,907.744337,930.604343,945.7714593,970.11790975,975.51198934
h100nvl-conf08-disagg-1p1d,batch,64,13441.657533402344,18572.320014999998,1334.669705,14753.7647575,18170.028817,18244.96750575,18570.14638625,6.974195300340909,9.645741531914894,4.498911078740157,7.277517024225298,7.647292259842519,7.702708986684591,7.861362141005973,570.8940584129465,146.4098229941356,222.276009127087,103.67269293825643,137.40950512983514,174.81171265317525,218.32207820134775,221.3855337108218,4.483644586873061,12561.061566910155,17689.146197,481.066103,13815.1242835,17256.4269795,17336.621907,17665.14688935
h100nvl-conf08-disagg-1p1d,chat,1,1289.8253580699998,1336.983252,611.539215,1324.822308,1329.0494684999999,1329.6300972499998,1334.060673,4.5156291726951014,5.0517419336283185,4.444338023346304,4.486627647058824,4.574857162245161,4.604868606615678,4.892167690105515,184.16082757089913,221.51490623677444,225.00538769710042,197.95152110665492,222.8845598295188,223.66987333070642,223.93148649315594,224.90006044931343,0.7490475375046739,184.40698278,194.697713,179.88880899999998,184.1913275,187.8960858,189.62978994999997,194.28611357
h100nvl-conf08-disagg-1p1d,chat,4,1682.55442297,1717.391868,1117.2038089999999,1700.020286,1710.5431999,1711.6144280499998,1712.74710876,4.7082085260807895,12.07941392783505,4.562281717647059,4.60719118627451,4.706160537378546,4.75109960862232,5.165913637575329,585.4834244483802,214.52354097722935,219.1885687663623,82.78547336602664,217.0520003183323,217.92452036203682,218.60156589869683,218.8589585103259,2.346532902281994,524.10641688,546.574557,463.136696,528.959252,538.4690224999999,539.9852149,546.3644384099999
